189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 266 ms, execution time: 82 ms, waiting time: 184, processed by server 5)
95951597 getPopulationofCountry Japan Zone:5 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 5)
95951597 getPopulationofCountry Japan Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
184225 getPopulationofCountry Guam Zone:1 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 1)
1073335 getPopulationofCountry Botswana Zone:2 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 2)
374575 getPopulationofCountry Guadeloupe Zone:2 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 2)
2579609 getPopulationofCountry Oman Zone:4 (turnaround time: 253 ms, execution time: 81 ms, waiting time: 172, processed by server 5)
2579609 getPopulationofCountry Oman Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
2579609 getPopulationofCountry Oman Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
2579609 getPopulationofCountry Oman Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
1565638 getPopulationofCountry Togo Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
62864801 getPopulationofCountry Turkey Zone:5 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 5)
3628180 getPopulationofCountry Uganda Zone:3 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 3)
31048782 getPopulationofCountry Canada Zone:5 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 5)
31048782 getPopulationofCountry Canada Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
3939407 getPopulationofCountry Nepal Zone:2 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 2)
2972660 getPopulationofCountry Slovakia Zone:5 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 5)
2972660 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
2972660 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
16250222 getPopulationofCountry Netherlands Zone:4 (turnaround time: 253 ms, execution time: 80 ms, waiting time: 173, processed by server 5)
15142000 getPopulationofCountry Belgium Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
15142000 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
4797337 getPopulationofCountry Serbia Zone:5 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 5)
53386217 getPopulationofCountry Philippines Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
7325831 getPopulationofCountry Bolivia Zone:1 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 1)
447039 getPopulationofCountry Equatorial Guinea Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
447039 getPopulationofCountry Equatorial Guinea Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
447039 getPopulationofCountry Equatorial Guinea Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
447039 getPopulationofCountry Equatorial Guinea Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
9269384 getPopulationofCountry Sweden Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
67716004 getPopulationofCountry United Kingdom Zone:3 (turnaround time: 164 ms, execution time: 82 ms, waiting time: 82, processed by server 3)
3939407 getPopulationofCountry Nepal Zone:3 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 3)
447039 getPopulationofCountry Equatorial Guinea Zone:5 (turnaround time: 172 ms, execution time: 0 ms, waiting time: 172, processed by server 2)
447039 getPopulationofCountry Equatorial Guinea Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
3226299 getPopulationofCountry Honduras Zone:3 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 3)
7089788 getPopulationofCountry Belarus Zone:4 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 4)
7089788 getPopulationofCountry Belarus Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
7089788 getPopulationofCountry Belarus Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
183952128 getPopulationofCountry United States Zone:5 (turnaround time: 253 ms, execution time: 81 ms, waiting time: 172, processed by server 2)
16250222 getPopulationofCountry Netherlands Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
16250222 getPopulationofCountry Netherlands Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
1565638 getPopulationofCountry Togo Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
316458 getPopulationofCountry Suriname Zone:5 (turnaround time: 252 ms, execution time: 80 ms, waiting time: 172, processed by server 2)
6275101 getPopulationofCountry Guatemala Zone:5 (turnaround time: 171 ms, execution time: 0 ms, waiting time: 171, processed by server 2)
130745096 getPopulationofCountry Brazil Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
130745096 getPopulationofCountry Brazil Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
130745096 getPopulationofCountry Brazil Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
130745096 getPopulationofCountry Brazil Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
57898650 getPopulationofCountry Indonesia Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
2420881 getPopulationofCountry Panama Zone:1 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 1)
3982679 getPopulationofCountry Paraguay Zone:3 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 3)
3156873 getPopulationofCountry Norway Zone:5 (turnaround time: 164 ms, execution time: 83 ms, waiting time: 81, processed by server 5)
3156873 getPopulationofCountry Norway Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
1182883 getPopulationofCountry Slovenia Zone:1 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 1)
1930662 getPopulationofCountry Kyrgyzstan Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
1930662 getPopulationofCountry Kyrgyzstan Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
1930662 getPopulationofCountry Kyrgyzstan Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
184225 getPopulationofCountry Guam Zone:5 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 5)
3895983 getPopulationofCountry Ireland Zone:3 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 3)
3895983 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
374575 getPopulationofCountry Guadeloupe Zone:4 (turnaround time: 163 ms, execution time: 80 ms, waiting time: 83, processed by server 4)
276340 getPopulationofCountry Swaziland Zone:4 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81, processed by server 4)
1182883 getPopulationofCountry Slovenia Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 5)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
3122947 getPopulationofCountry Croatia Zone:2 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 2)
357957 getPopulationofCountry Bahamas Zone:4 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 4)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 164 ms, execution time: 81 ms, waiting time: 83, processed by server 3)
2420881 getPopulationofCountry Panama Zone:3 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 3)
2420881 getPopulationofCountry Panama Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
1873246 getPopulationofCountry Tajikistan Zone:1 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 1)
6275101 getPopulationofCountry Guatemala Zone:3 (turnaround time: 83 ms, execution time: 0 ms, waiting time: 83, processed by server 3)
6275101 getPopulationofCountry Guatemala Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
6275101 getPopulationofCountry Guatemala Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
44135 getPopulationofCountry Greenland Zone:1 (turnaround time: 161 ms, execution time: 81 ms, waiting time: 80, processed by server 1)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 164 ms, execution time: 81 ms, waiting time: 83, processed by server 1)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3628180 getPopulationofCountry Uganda Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
57898650 getPopulationofCountry Indonesia Zone:4 (turnaround time: 165 ms, execution time: 82 ms, waiting time: 83, processed by server 4)
7089788 getPopulationofCountry Belarus Zone:3 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 3)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 1)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
0 getPopulationofCountry  Zone:3 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 3)
578979258 getPopulationofCountry China Zone:3 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 3)
447039 getPopulationofCountry Equatorial Guinea Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
1182883 getPopulationofCountry Slovenia Zone:5 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 5)
1182883 getPopulationofCountry Slovenia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
8409164 getPopulationofCountry Portugal Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
183952128 getPopulationofCountry United States Zone:4 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 4)
183952128 getPopulationofCountry United States Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
183952128 getPopulationofCountry United States Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
22244641 getPopulationofCountry Romania Zone:3 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 3)
189578 getPopulationofCountry French Guiana Zone:2 (turnaround time: 161 ms, execution time: 80 ms, waiting time: 81, processed by server 2)
189578 getPopulationofCountry French Guiana Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
718740 getPopulationofCountry Gambia Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
7287342 getPopulationofCountry Ghana Zone:1 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 1)
1565638 getPopulationofCountry Togo Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 1)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
57898650 getPopulationofCountry Indonesia Zone:5 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 5)
7325831 getPopulationofCountry Bolivia Zone:5 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 5)
316458 getPopulationofCountry Suriname Zone:2 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 2)
15142000 getPopulationofCountry Belgium Zone:2 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 2)
15142000 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
53386217 getPopulationofCountry Philippines Zone:3 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 3)
3895983 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
3895983 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
3895983 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
15142000 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 163 ms, execution time: 80 ms, waiting time: 83, processed by server 4)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
28162125 getPopulationofCountry Poland Zone:5 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 5)
361020 getPopulationofCountry Comoros Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
8434068 getPopulationofCountry Greece Zone:2 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 2)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 5)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
62864801 getPopulationofCountry Turkey Zone:4 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 4)
9269384 getPopulationofCountry Sweden Zone:5 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 5)
7301292 getPopulationofCountry Switzerland Zone:2 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 2)
49007 getPopulationofCountry Tonga Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
49007 getPopulationofCountry Tonga Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3226299 getPopulationofCountry Honduras Zone:2 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81, processed by server 2)
31572564 getPopulationofCountry Ukraine Zone:3 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 3)
31572564 getPopulationofCountry Ukraine Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
31572564 getPopulationofCountry Ukraine Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
369776 getPopulationofCountry Guyana Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
361020 getPopulationofCountry Comoros Zone:1 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 1)
361020 getPopulationofCountry Comoros Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
15142000 getPopulationofCountry Belgium Zone:5 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81, processed by server 5)
95951597 getPopulationofCountry Japan Zone:4 (turnaround time: 163 ms, execution time: 82 ms, waiting time: 81, processed by server 4)
369776 getPopulationofCountry Guyana Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 5)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
3587103 getPopulationofCountry Cambodia Zone:5 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 5)
8684197 getPopulationofCountry Cameroon Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
7301292 getPopulationofCountry Switzerland Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
1873246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 5)
1873246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
183952128 getPopulationofCountry United States Zone:1 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 1)
15142000 getPopulationofCountry Belgium Zone:3 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 3)
15142000 getPopulationofCountry Belgium Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
15142000 getPopulationofCountry Belgium Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
49007 getPopulationofCountry Tonga Zone:3 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 3)
3895983 getPopulationofCountry Ireland Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
3895983 getPopulationofCountry Ireland Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
16212029 getPopulationofCountry Thailand Zone:2 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 2)
1070 getPopulationofCountry Tokelau Zone:1 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 1)
316458 getPopulationofCountry Suriname Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
3628180 getPopulationofCountry Uganda Zone:1 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 1)
3628180 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3628180 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3628180 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3156873 getPopulationofCountry Norway Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
9269384 getPopulationofCountry Sweden Zone:2 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 2)
16212029 getPopulationofCountry Thailand Zone:1 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 1)
184225 getPopulationofCountry Guam Zone:2 (turnaround time: 161 ms, execution time: 80 ms, waiting time: 81, processed by server 2)
184225 getPopulationofCountry Guam Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
7515477 getPopulationofCountry Kenya Zone:3 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 3)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 1)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
2420881 getPopulationofCountry Panama Zone:1 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 1)
7515477 getPopulationofCountry Kenya Zone:1 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81, processed by server 1)
7515477 getPopulationofCountry Kenya Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
1070 getPopulationofCountry Tokelau Zone:2 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 2)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 1)
9995025 getPopulationofCountry Kazakhstan Zone:2 (turnaround time: 162 ms, execution time: 82 ms, waiting time: 80, processed by server 2)
67716004 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 164 ms, execution time: 81 ms, waiting time: 83, processed by server 2)
67716004 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
67716004 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
67716004 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
6275101 getPopulationofCountry Guatemala Zone:2 (turnaround time: 83 ms, execution time: 0 ms, waiting time: 83, processed by server 2)
3226299 getPopulationofCountry Honduras Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
1565638 getPopulationofCountry Togo Zone:5 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 5)
7301292 getPopulationofCountry Switzerland Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
7301292 getPopulationofCountry Switzerland Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
369776 getPopulationofCountry Guyana Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
7089788 getPopulationofCountry Belarus Zone:4 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81, processed by server 4)
7089788 getPopulationofCountry Belarus Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
7089788 getPopulationofCountry Belarus Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
44135 getPopulationofCountry Greenland Zone:1 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 1)
130745096 getPopulationofCountry Brazil Zone:3 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 3)
130745096 getPopulationofCountry Brazil Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
22244641 getPopulationofCountry Romania Zone:4 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 4)
15142000 getPopulationofCountry Belgium Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
189578 getPopulationofCountry French Guiana Zone:5 (turnaround time: 161 ms, execution time: 81 ms, waiting time: 80, processed by server 5)
3587103 getPopulationofCountry Cambodia Zone:3 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 3)
3587103 getPopulationofCountry Cambodia Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
3587103 getPopulationofCountry Cambodia Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
3587103 getPopulationofCountry Cambodia Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
57898650 getPopulationofCountry Indonesia Zone:2 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 2)
3895983 getPopulationofCountry Ireland Zone:2 (turnaround time: 161 ms, execution time: 80 ms, waiting time: 81, processed by server 2)
369776 getPopulationofCountry Guyana Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
49007 getPopulationofCountry Tonga Zone:5 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 5)
49007 getPopulationofCountry Tonga Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
447039 getPopulationofCountry Equatorial Guinea Zone:5 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 5)
22244641 getPopulationofCountry Romania Zone:5 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 5)
22244641 getPopulationofCountry Romania Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
22244641 getPopulationofCountry Romania Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
2579609 getPopulationofCountry Oman Zone:4 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 4)
16212029 getPopulationofCountry Thailand Zone:5 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 5)
16212029 getPopulationofCountry Thailand Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
10382487 getPopulationofCountry Hungary Zone:2 (turnaround time: 162 ms, execution time: 81 ms, waiting time: 81, processed by server 2)
48029 getPopulationofCountry Seychelles Zone:1 (turnaround time: 82 ms, execution time: 0 ms, waiting time: 82, processed by server 1)
578979258 getPopulationofCountry China Zone:3 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81, processed by server 3)
31048782 getPopulationofCountry Canada Zone:4 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 4)
31048782 getPopulationofCountry Canada Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
31048782 getPopulationofCountry Canada Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
31048782 getPopulationofCountry Canada Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
3156873 getPopulationofCountry Norway Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
2420881 getPopulationofCountry Panama Zone:4 (turnaround time: 163 ms, execution time: 81 ms, waiting time: 82, processed by server 4)
20667549 getPopulationofCountry Peru Zone:5 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 5)
3156873 getPopulationofCountry Norway Zone:2 (turnaround time: 162 ms, execution time: 80 ms, waiting time: 82, processed by server 2)
3156873 getPopulationofCountry Norway Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 81 ms, execution time: 0 ms, waiting time: 81, processed by server 4)
